char,font_face,font_size,font_version,width
Y,Verdana,11,bi,19
Z,Verdana,11,bi,18
[,Verdana,11,bi,13
\,Verdana,11,bi,15
],Verdana,11,bi,13
^,Verdana,11,bi,19
_,Verdana,11,bi,19
`,Verdana,11,bi,16
a,Verdana,11,bi,15
b,Verdana,11,bi,15
c,Verdana,11,bi,14
d,Verdana,11,bi,16
e,Verdana,11,bi,15
f,Verdana,11,bi,12
g,Verdana,11,bi,15
h,Verdana,11,bi,16
i,Verdana,11,bi,9
j,Verdana,11,bi,13
k,Verdana,11,bi,16
l,Verdana,11,bi,9
m,Verdana,11,bi,23
n,Verdana,11,bi,16
o,Verdana,11,bi,15
p,Verdana,11,bi,16
q,Verdana,11,bi,15
r,Verdana,11,bi,12
s,Verdana,11,bi,14
t,Verdana,11,bi,11
u,Verdana,11,bi,16
v,Verdana,11,bi,15
w,Verdana,11,bi,23
x,Verdana,11,bi,19
y,Verdana,11,bi,16
z,Verdana,11,bi,15
{,Verdana,11,bi,16
|,Verdana,11,bi,12
},Verdana,11,bi,16
~,Verdana,11,bi,19
 ,Verdana,12,,8
!,Verdana,12,,9
"""",Verdana,12,,11
#,Verdana,12,,20
$,Verdana,12,,15
%,Verdana,12,,26
&,Verdana,12,,17
',Verdana,12,,6
(,Verdana,12,,11
),Verdana,12,,11
*,Verdana,12,,15
+,Verdana,12,,20
",",Verdana,12,,9
-,Verdana,12,,11
.,Verdana,12,,9
/,Verdana,12,,11
0,Verdana,12,,15
1,Verdana,12,,15
2,Verdana,12,,15
3,Verdana,12,,15
4,Verdana,12,,15
5,Verdana,12,,15
6,Verdana,12,,15
7,Verdana,12,,15
8,Verdana,12,,15
9,Verdana,12,,15
:,Verdana,12,,11
;,Verdana,12,,11
<,Verdana,12,,20
=,Verdana,12,,20
>,Verdana,12,,20
?,Verdana,12,,13
@,Verdana,12,,24
A,Verdana,12,,16
B,Verdana,12,,16
C,Verdana,12,,17
D,Verdana,12,,19
E,Verdana,12,,15
F,Verdana,12,,14
G,Verdana,12,,19
H,Verdana,12,,18
I,Verdana,12,,10
J,Verdana,12,,11
K,Verdana,12,,17
L,Verdana,12,,13
M,Verdana,12,,20
N,Verdana,12,,18
O,Verdana,12,,19
P,Verdana,12,,14
Q,Verdana,12,,19
R,Verdana,12,,17
S,Verdana,12,,16
T,Verdana,12,,15
U,Verdana,12,,18
V,Verdana,12,,16
W,Verdana,12,,24
X,Verdana,12,,16
Y,Verdana,12,,15
Z,Verdana,12,,16
[,Verdana,12,,11
\,Verdana,12,,11
],Verdana,12,,11
^,Verdana,12,,20
_,Verdana,12,,15
`,Verdana,12,,15
a,Verdana,12,,14
b,Verdana,12,,15
c,Verdana,12,,13
d,Verdana,12,,15
e,Verdana,12,,14
f,Verdana,12,,8
g,Verdana,12,,15
h,Verdana,12,,15
i,Verdana,12,,6
j,Verdana,12,,8
k,Verdana,12,,14
l,Verdana,12,,6
m,Verdana,12,,23
n,Verdana,12,,15
o,Verdana,12,,15
p,Verdana,12,,15
q,Verdana,12,,15
r,Verdana,12,,10
s,Verdana,12,,13
t,Verdana,12,,9
u,Verdana,12,,15
v,Verdana,12,,14
w,Verdana,12,,20
x,Verdana,12,,14
y,Verdana,12,,14
z,Verdana,12,,13
{,Verdana,12,,15
|,Verdana,12,,11
},Verdana,12,,15
~,Verdana,12,,20
 ,Verdana,12,b,8
!,Verdana,12,b,10
"""",Verdana,12,b,14
#,Verdana,12,b,21
$,Verdana,12,b,17
%,Verdana,12,b,31
&,Verdana,12,b,21
',Verdana,12,b,8
(,Verdana,12,b,13
),Verdana,12,b,13
*,Verdana,12,b,17
+,Verdana,12,b,21
",",Verdana,12,b,9
-,Verdana,12,b,12
.,Verdana,12,b,9
/,Verdana,12,b,17
0,Verdana,12,b,17
1,Verdana,12,b,17
2,Verdana,12,b,17
3,Verdana,12,b,17
4,Verdana,12,b,17
5,Verdana,12,b,17
6,Verdana,12,b,17
7,Verdana,12,b,17
8,Verdana,12,b,17
9,Verdana,12,b,17
:,Verdana,12,b,10
;,Verdana,12,b,10
<,Verdana,12,b,21
=,Verdana,12,b,21
>,Verdana,12,b,21
?,Verdana,12,b,15
@,Verdana,12,b,23
A,Verdana,12,b,19
B,Verdana,12,b,18
C,Verdana,12,b,17
D,Verdana,12,b,20
E,Verdana,12,b,16
F,Verdana,12,b,16
G,Verdana,12,b,19
H,Verdana,12,b,20
I,Verdana,12,b,13
J,Verdana,12,b,13
K,Verdana,12,b,19
L,Verdana,12,b,15
M,Verdana,12,b,23
N,Verdana,12,b,20
O,Verdana,12,b,20
P,Verdana,12,b,18
Q,Verdana,12,b,20
R,Verdana,12,b,19
S,Verdana,12,b,17
T,Verdana,12,b,16
U,Verdana,12,b,19
V,Verdana,12,b,18
W,Verdana,12,b,27
X,Verdana,12,b,18
Y,Verdana,12,b,18
Z,Verdana,12,b,17
[,Verdana,12,b,13
\,Verdana,12,b,17
],Verdana,12,b,13
^,Verdana,12,b,21
_,Verdana,12,b,17
`,Verdana,12,b,17
a,Verdana,12,b,16
b,Verdana,12,b,17
c,Verdana,12,b,14
d,Verdana,12,b,17
e,Verdana,12,b,16
f,Verdana,12,b,10
g,Verdana,12,b,17
h,Verdana,12,b,17
i,Verdana,12,b,8
j,Verdana,12,b,10
k,Verdana,12,b,16
l,Verdana,12,b,8
m,Verdana,12,b,25
n,Verdana,12,b,17
o,Verdana,12,b,16
p,Verdana,12,b,17
q,Verdana,12,b,17
r,Verdana,12,b,12
s,Verdana,12,b,14
t,Verdana,12,b,11
u,Verdana,12,b,17
v,Verdana,12,b,16
w,Verdana,12,b,24
x,Verdana,12,b,16
y,Verdana,12,b,16
z,Verdana,12,b,14
{,Verdana,12,b,17
|,Verdana,12,b,13
},Verdana,12,b,17
~,Verdana,12,b,21
 ,Verdana,12,i,8
!,Verdana,12,i,9
"""",Verdana,12,i,12
#,Verdana,12,i,20
$,Verdana,12,i,15
%,Verdana,12,i,26
&,Verdana,12,i,17
',Verdana,12,i,7
(,Verdana,12,i,12
),Verdana,12,i,12
*,Verdana,12,i,15
+,Verdana,12,i,20
",",Verdana,12,i,10
-,Verdana,12,i,11
.,Verdana,12,i,9
/,Verdana,12,i,16
0,Verdana,12,i,15
1,Verdana,12,i,15
2,Verdana,12,i,15
3,Verdana,12,i,15
4,Verdana,12,i,15
5,Verdana,12,i,16
6,Verdana,12,i,15
7,Verdana,12,i,16
8,Verdana,12,i,15
9,Verdana,12,i,15
:,Verdana,12,i,11
;,Verdana,12,i,11
<,Verdana,12,i,20
=,Verdana,12,i,20
>,Verdana,12,i,20
?,Verdana,12,i,14
@,Verdana,12,i,24
A,Verdana,12,i,17
B,Verdana,12,i,16
C,Verdana,12,i,18
D,Verdana,12,i,18
E,Verdana,12,i,17
F,Verdana,12,i,17
G,Verdana,12,i,20
H,Verdana,12,i,19
I,Verdana,12,i,11
J,Verdana,12,i,13
K,Verdana,12,i,19
L,Verdana,12,i,13
M,Verdana,12,i,21
N,Verdana,12,i,19
O,Verdana,12,i,19
P,Verdana,12,i,15
Q,Verdana,12,i,19
R,Verdana,12,i,17
S,Verdana,12,i,16
T,Verdana,12,i,18
U,Verdana,12,i,19
V,Verdana,12,i,18
W,Verdana,12,i,26
X,Verdana,12,i,19
Y,Verdana,12,i,18
Z,Verdana,12,i,17
[,Verdana,12,i,12
\,Verdana,12,i,11
],Verdana,12,i,12
^,Verdana,12,i,20
_,Verdana,12,i,18
`,Verdana,12,i,15
a,Verdana,12,i,14
b,Verdana,12,i,15
c,Verdana,12,i,14
d,Verdana,12,i,16
e,Verdana,12,i,14
f,Verdana,12,i,12
g,Verdana,12,i,15
h,Verdana,12,i,15
i,Verdana,12,i,8
j,Verdana,12,i,13
k,Verdana,12,i,15
l,Verdana,12,i,8
m,Verdana,12,i,23
n,Verdana,12,i,15
o,Verdana,12,i,15
p,Verdana,12,i,16
q,Verdana,12,i,15
r,Verdana,12,i,12
s,Verdana,12,i,13
t,Verdana,12,i,10
u,Verdana,12,i,15
v,Verdana,12,i,15
w,Verdana,12,i,21
x,Verdana,12,i,16
y,Verdana,12,i,15
z,Verdana,12,i,15
{,Verdana,12,i,16
|,Verdana,12,i,11
},Verdana,12,i,16
~,Verdana,12,i,20
 ,Verdana,12,bi,8
!,Verdana,12,bi,10
"""",Verdana,12,bi,15
#,Verdana,12,bi,21
$,Verdana,12,bi,17
%,Verdana,12,bi,31
&,Verdana,12,bi,21
',Verdana,12,bi,9
(,Verdana,12,bi,14
),Verdana,12,bi,14
*,Verdana,12,bi,17
+,Verdana,12,bi,21
",",Verdana,12,bi,11
-,Verdana,12,bi,12
.,Verdana,12,bi,9
/,Verdana,12,bi,18
0,Verdana,12,bi,17
1,Verdana,12,bi,17
2,Verdana,12,bi,17
3,Verdana,12,bi,17
4,Verdana,12,bi,17
5,Verdana,12,bi,18
6,Verdana,12,bi,17
7,Verdana,12,bi,18
8,Verdana,12,bi,17
9,Verdana,12,bi,17
:,Verdana,12,bi,10
;,Verdana,12,bi,12
<,Verdana,12,bi,21
=,Verdana,12,bi,21
>,Verdana,12,bi,21
?,Verdana,12,bi,16
@,Verdana,12,bi,23
A,Verdana,12,bi,21
B,Verdana,12,bi,18
C,Verdana,12,bi,19
D,Verdana,12,bi,20
E,Verdana,12,bi,17
F,Verdana,12,bi,18
G,Verdana,12,bi,20
H,Verdana,12,bi,21
I,Verdana,12,bi,15
J,Verdana,12,bi,15
K,Verdana,12,bi,22
L,Verdana,12,bi,15
M,Verdana,12,bi,24
N,Verdana,12,bi,21
O,Verdana,12,bi,20
P,Verdana,12,bi,19
Q,Verdana,12,bi,20
R,Verdana,12,bi,19
S,Verdana,12,bi,18
T,Verdana,12,bi,19
U,Verdana,12,bi,20
V,Verdana,12,bi,21
W,Verdana,12,bi,29
X,Verdana,12,bi,23
Y,Verdana,12,bi,21
Z,Verdana,12,bi,20
[,Verdana,12,bi,14
\,Verdana,12,bi,17
],Verdana,12,bi,14
^,Verdana,12,bi,21
_,Verdana,12,bi,20
`,Verdana,12,bi,17
a,Verdana,12,bi,16
b,Verdana,12,bi,17
c,Verdana,12,bi,15
d,Verdana,12,bi,18
e,Verdana,12,bi,16
f,Verdana,12,bi,13
g,Verdana,12,bi,17
h,Verdana,12,bi,17
i,Verdana,12,bi,9
j,Verdana,12,bi,14
k,Verdana,12,bi,17
l,Verdana,12,bi,10
m,Verdana,12,bi,25
n,Verdana,12,bi,17
o,Verdana,12,bi,16
p,Verdana,12,bi,18
q,Verdana,12,bi,17
r,Verdana,12,bi,14
s,Verdana,12,bi,15
t,Verdana,12,bi,12
u,Verdana,12,bi,17
v,Verdana,12,bi,17
w,Verdana,12,bi,25
x,Verdana,12,bi,20
y,Verdana,12,bi,17
z,Verdana,12,bi,16
{,Verdana,12,bi,18
|,Verdana,12,bi,13
},Verdana,12,bi,17
~,Verdana,12,bi,21
 ,Verdana,14,,10
!,Verdana,14,,11
"""",Verdana,14,,13
#,Verdana,14,,23
$,Verdana,14,,18
%,Verdana,14,,30
&,Verdana,14,,20
',Verdana,14,,8
(,Verdana,14,,13
),Verdana,14,,13
*,Verdana,14,,18
+,Verdana,14,,23
",",Verdana,14,,10
-,Verdana,14,,13
.,Verdana,14,,10
/,Verdana,14,,13
0,Verdana,14,,18
1,Verdana,14,,18
2,Verdana,14,,18
3,Verdana,14,,18
4,Verdana,14,,18
5,Verdana,14,,18
6,Verdana,14,,18
7,Verdana,14,,18
8,Verdana,14,,18
9,Verdana,14,,18
:,Verdana,14,,13
;,Verdana,14,,13
<,Verdana,14,,23
=,Verdana,14,,23
>,Verdana,14,,23
?,Verdana,14,,15
@,Verdana,14,,28
A,Verdana,14,,19
B,Verdana,14,,19
C,Verdana,14,,20
D,Verdana,14,,22
E,Verdana,14,,18
F,Verdana,14,,16
G,Verdana,14,,22
H,Verdana,14,,21
I,Verdana,14,,13
J,Verdana,14,,13
K,Verdana,14,,19
L,Verdana,14,,16
M,Verdana,14,,24
N,Verdana,14,,21
O,Verdana,14,,22
P,Verdana,14,,17
Q,Verdana,14,,22
R,Verdana,14,,19
S,Verdana,14,,19
T,Verdana,14,,17
U,Verdana,14,,21
V,Verdana,14,,19
W,Verdana,14,,28
X,Verdana,14,,19
Y,Verdana,14,,17
Z,Verdana,14,,19
[,Verdana,14,,13
\,Verdana,14,,13
],Verdana,14,,13
^,Verdana,14,,23
_,Verdana,14,,18
`,Verdana,14,,18
a,Verdana,14,,17
b,Verdana,14,,17
c,Verdana,14,,15
d,Verdana,14,,17
e,Verdana,14,,17
f,Verdana,14,,10
g,Verdana,14,,17
h,Verdana,14,,18
i,Verdana,14,,9
j,Verdana,14,,10
k,Verdana,14,,17
l,Verdana,14,,9
m,Verdana,14,,27
n,Verdana,14,,18
o,Verdana,14,,17
p,Verdana,14,,17
q,Verdana,14,,17
r,Verdana,14,,12
s,Verdana,14,,15
t,Verdana,14,,11
u,Verdana,14,,18
v,Verdana,14,,17
w,Verdana,14,,23
x,Verdana,14,,17
y,Verdana,14,,17
z,Verdana,14,,15
{,Verdana,14,,18
|,Verdana,14,,13
},Verdana,14,,18
~,Verdana,14,,23
 ,Verdana,14,b,10
!,Verdana,14,b,11
"""",Verdana,14,b,16
#,Verdana,14,b,24
$,Verdana,14,b,20
%,Verdana,14,b,36
&,Verdana,14,b,24
',Verdana,14,b,9
(,Verdana,14,b,15
),Verdana,14,b,15
*,Verdana,14,b,20
+,Verdana,14,b,24
",",Verdana,14,b,10
-,Verdana,14,b,13
.,Verdana,14,b,10
/,Verdana,14,b,19
0,Verdana,14,b,20
1,Verdana,14,b,20
2,Verdana,14,b,20
3,Verdana,14,b,20
4,Verdana,14,b,20
5,Verdana,14,b,20
6,Verdana,14,b,20
7,Verdana,14,b,20
8,Verdana,14,b,20
9,Verdana,14,b,20
:,Verdana,14,b,11
;,Verdana,14,b,11
<,Verdana,14,b,24
=,Verdana,14,b,24
>,Verdana,14,b,24
?,Verdana,14,b,17
@,Verdana,14,b,27
A,Verdana,14,b,22
B,Verdana,14,b,21
C,Verdana,14,b,20
D,Verdana,14,b,23
E,Verdana,14,b,19
F,Verdana,14,b,18
G,Verdana,14,b,23
H,Verdana,14,b,23
I,Verdana,14,b,15
J,Verdana,14,b,16
K,Verdana,14,b,22
L,Verdana,14,b,18
M,Verdana,14,b,27
N,Verdana,14,b,24
O,Verdana,14,b,24
P,Verdana,14,b,21
Q,Verdana,14,b,24
R,Verdana,14,b,22
S,Verdana,14,b,20
T,Verdana,14,b,19
U,Verdana,14,b,23
V,Verdana,14,b,21
W,Verdana,14,b,32
X,Verdana,14,b,21
Y,Verdana,14,b,21
Z,Verdana,14,b,19
[,Verdana,14,b,15
\,Verdana,14,b,19
],Verdana,14,b,15
^,Verdana,14,b,24
_,Verdana,14,b,20
`,Verdana,14,b,20
a,Verdana,14,b,19
b,Verdana,14,b,20
c,Verdana,14,b,16
d,Verdana,14,b,20
e,Verdana,14,b,19
f,Verdana,14,b,12
g,Verdana,14,b,20
h,Verdana,14,b,20
i,Verdana,14,b,10
j,Verdana,14,b,11
k,Verdana,14,b,19
l,Verdana,14,b,10
m,Verdana,14,b,30
n,Verdana,14,b,20
o,Verdana,14,b,19
p,Verdana,14,b,20
q,Verdana,14,b,20
r,Verdana,14,b,14
s,Verdana,14,b,17
t,Verdana,14,b,13
u,Verdana,14,b,20
v,Verdana,14,b,18
w,Verdana,14,b,27
x,Verdana,14,b,19
y,Verdana,14,b,18
z,Verdana,14,b,17
{,Verdana,14,b,20
|,Verdana,14,b,15
},Verdana,14,b,20
~,Verdana,14,b,24
 ,Verdana,14,i,10
!,Verdana,14,i,11
"""",Verdana,14,i,14
#,Verdana,14,i,23
$,Verdana,14,i,18
%,Verdana,14,i,30
&,Verdana,14,i,20
',Verdana,14,i,9
(,Verdana,14,i,14
),Verdana,14,i,14
*,Verdana,14,i,18
+,Verdana,14,i,23
",",Verdana,14,i,11
-,Verdana,14,i,13
.,Verdana,14,i,10
/,Verdana,14,i,18
0,Verdana,14,i,18
1,Verdana,14,i,18
2,Verdana,14,i,18
3,Verdana,14,i,18
4,Verdana,14,i,18
5,Verdana,14,i,19
6,Verdana,14,i,18
7,Verdana,14,i,20
8,Verdana,14,i,18
9,Verdana,14,i,18
:,Verdana,14,i,13
;,Verdana,14,i,13
<,Verdana,14,i,23
=,Verdana,14,i,23
>,Verdana,14,i,23
?,Verdana,14,i,16
@,Verdana,14,i,28
A,Verdana,14,i,21
B,Verdana,14,i,19
C,Verdana,14,i,22
D,Verdana,14,i,21
E,Verdana,14,i,20
F,Verdana,14,i,19
G,Verdana,14,i,23
H,Verdana,14,i,22
I,Verdana,14,i,14
J,Verdana,14,i,15
K,Verdana,14,i,21
L,Verdana,14,i,16
M,Verdana,14,i,25
N,Verdana,14,i,22
O,Verdana,14,i,22
P,Verdana,14,i,18
Q,Verdana,14,i,22
R,Verdana,14,i,19
S,Verdana,14,i,19
T,Verdana,14,i,21
U,Verdana,14,i,22
V,Verdana,14,i,22
W,Verdana,14,i,30
X,Verdana,14,i,22
Y,Verdana,14,i,20
Z,Verdana,14,i,20
[,Verdana,14,i,14
\,Verdana,14,i,13
],Verdana,14,i,14
^,Verdana,14,i,23
_,Verdana,14,i,21
`,Verdana,14,i,18
a,Verdana,14,i,17
b,Verdana,14,i,17
c,Verdana,14,i,16
d,Verdana,14,i,19
e,Verdana,14,i,17
f,Verdana,14,i,14
g,Verdana,14,i,17
h,Verdana,14,i,18
i,Verdana,14,i,9
j,Verdana,14,i,15
k,Verdana,14,i,18
l,Verdana,14,i,9
m,Verdana,14,i,27
n,Verdana,14,i,18
o,Verdana,14,i,17
p,Verdana,14,i,18
q,Verdana,14,i,17
r,Verdana,14,i,14
s,Verdana,14,i,15
t,Verdana,14,i,13
u,Verdana,14,i,18
v,Verdana,14,i,18
w,Verdana,14,i,24
x,Verdana,14,i,19
y,Verdana,14,i,18
z,Verdana,14,i,17
{,Verdana,14,i,19
|,Verdana,14,i,13
},Verdana,14,i,19
~,Verdana,14,i,23
 ,Verdana,14,bi,10
!,Verdana,14,bi,12
"""",Verdana,14,bi,17
#,Verdana,14,bi,24
$,Verdana,14,bi,20
%,Verdana,14,bi,36
&,Verdana,14,bi,24
',Verdana,14,bi,10
(,Verdana,14,bi,16
),Verdana,14,bi,16
*,Verdana,14,bi,20
+,Verdana,14,bi,24
",",Verdana,14,bi,13
-,Verdana,14,bi,13
.,Verdana,14,bi,10
/,Verdana,14,bi,21
0,Verdana,14,bi,20
1,Verdana,14,bi,20
2,Verdana,14,bi,20
3,Verdana,14,bi,20
4,Verdana,14,bi,20
5,Verdana,14,bi,21
6,Verdana,14,bi,20
7,Verdana,14,bi,22
8,Verdana,14,bi,20
9,Verdana,14,bi,20
:,Verdana,14,bi,11
;,Verdana,14,bi,13
<,Verdana,14,bi,24
=,Verdana,14,bi,24
>,Verdana,14,bi,24
?,Verdana,14,bi,18
@,Verdana,14,bi,27
A,Verdana,14,bi,24
B,Verdana,14,bi,21
C,Verdana,14,bi,22
D,Verdana,14,bi,23
E,Verdana,14,bi,21
F,Verdana,14,bi,20
G,Verdana,14,bi,24
H,Verdana,14,bi,24
I,Verdana,14,bi,18
J,Verdana,14,bi,19
K,Verdana,14,bi,25
L,Verdana,14,bi,18
M,Verdana,14,bi,28
N,Verdana,14,bi,25
O,Verdana,14,bi,24
P,Verdana,14,bi,22
Q,Verdana,14,bi,24
R,Verdana,14,bi,22
S,Verdana,14,bi,21
T,Verdana,14,bi,22
U,Verdana,14,bi,24
V,Verdana,14,bi,24
W,Verdana,14,bi,35
X,Verdana,14,bi,26
Y,Verdana,14,bi,24
Z,Verdana,14,bi,22
[,Verdana,14,bi,16
\,Verdana,14,bi,19
],Verdana,14,bi,16
^,Verdana,14,bi,24
_,Verdana,14,bi,24
`,Verdana,14,bi,20
a,Verdana,14,bi,19
b,Verdana,14,bi,20
c,Verdana,14,bi,17
d,Verdana,14,bi,21
e,Verdana,14,bi,19
f,Verdana,14,bi,16
g,Verdana,14,bi,20
h,Verdana,14,bi,20
i,Verdana,14,bi,12
j,Verdana,14,bi,16
k,Verdana,14,bi,21
l,Verdana,14,bi,11
m,Verdana,14,bi,30
n,Verdana,14,bi,20
o,Verdana,14,bi,19
p,Verdana,14,bi,21
q,Verdana,14,bi,20
r,Verdana,14,bi,16
s,Verdana,14,bi,18
t,Verdana,14,bi,15
u,Verdana,14,bi,20
v,Verdana,14,bi,20
w,Verdana,14,bi,29
x,Verdana,14,bi,23
y,Verdana,14,bi,20
z,Verdana,14,bi,19
{,Verdana,14,bi,21
|,Verdana,14,bi,15
},Verdana,14,bi,20
~,Verdana,14,bi,24
 ,Verdana,17,,12
!,Verdana,17,,13
"""",Verdana,17,,16
#,Verdana,17,,28
$,Verdana,17,,22
%,Verdana,17,,37
&,Verdana,17,,25
',Verdana,17,,9
(,Verdana,17,,15
),Verdana,17,,15
*,Verdana,17,,22
+,Verdana,17,,28
",",Verdana,17,,12
-,Verdana,17,,15
.,Verdana,17,,12
/,Verdana,17,,15
0,Verdana,17,,22
1,Verdana,17,,22
2,Verdana,17,,22
3,Verdana,17,,22
4,Verdana,17,,22
5,Verdana,17,,22
6,Verdana,17,,22
7,Verdana,17,,22
8,Verdana,17,,22
9,Verdana,17,,22
:,Verdana,17,,15
;,Verdana,17,,15
<,Verdana,17,,28
=,Verdana,17,,28
>,Verdana,17,,28
?,Verdana,17,,19
@,Verdana,17,,34
A,Verdana,17,,23
B,Verdana,17,,23
C,Verdana,17,,24
D,Verdana,17,,26
E,Verdana,17,,22
F,Verdana,17,,20
G,Verdana,17,,26
H,Verdana,17,,26
I,Verdana,17,,15
J,Verdana,17,,15
K,Verdana,17,,24
L,Verdana,17,,19
M,Verdana,17,,29
N,Verdana,17,,25
O,Verdana,17,,27
P,Verdana,17,,21
Q,Verdana,17,,27
R,Verdana,17,,24
S,Verdana,17,,23
T,Verdana,17,,21
U,Verdana,17,,25
V,Verdana,17,,23
W,Verdana,17,,34
X,Verdana,17,,23
Y,Verdana,17,,21
Z,Verdana,17,,23
[,Verdana,17,,15
\,Verdana,17,,15
],Verdana,17,,15
^,Verdana,17,,28
_,Verdana,17,,22
`,Verdana,17,,22
a,Verdana,17,,20
b,Verdana,17,,21
c,Verdana,17,,18
d,Verdana,17,,21
e,Verdana,17,,20
f,Verdana,17,,12
g,Verdana,17,,21
h,Verdana,17,,22
i,Verdana,17,,9
j,Verdana,17,,12
k,Verdana,17,,20
l,Verdana,17,,9
m,Verdana,17,,33
n,Verdana,17,,22
o,Verdana,17,,21
p,Verdana,17,,21
q,Verdana,17,,21
r,Verdana,17,,15
s,Verdana,17,,18
t,Verdana,17,,13
u,Verdana,17,,22
v,Verdana,17,,20
w,Verdana,17,,28
x,Verdana,17,,20
y,Verdana,17,,20
z,Verdana,17,,18
{,Verdana,17,,22
|,Verdana,17,,15
},Verdana,17,,22
~,Verdana,17,,28
 ,Verdana,17,b,12
!,Verdana,17,b,14
"""",Verdana,17,b,20
#,Verdana,17,b,29
$,Verdana,17,b,24
%,Verdana,17,b,43
&,Verdana,17,b,29
',Verdana,17,b,11
(,Verdana,17,b,18
),Verdana,17,b,18
*,Verdana,17,b,24
+,Verdana,17,b,29
",",Verdana,17,b,12
-,Verdana,17,b,16
.,Verdana,17,b,12
/,Verdana,17,b,23
0,Verdana,17,b,24
1,Verdana,17,b,24
2,Verdana,17,b,24
3,Verdana,17,b,24
4,Verdana,17,b,24
5,Verdana,17,b,24
6,Verdana,17,b,24
7,Verdana,17,b,24
8,Verdana,17,b,24
9,Verdana,17,b,24
:,Verdana,17,b,14
;,Verdana,17,b,14
<,Verdana,17,b,29
=,Verdana,17,b,29
>,Verdana,17,b,29
?,Verdana,17,b,21
@,Verdana,17,b,33
A,Verdana,17,b,26
B,Verdana,17,b,26
C,Verdana,17,b,25
D,Verdana,17,b,28
E,Verdana,17,b,23
F,Verdana,17,b,22
G,Verdana,17,b,28
H,Verdana,17,b,28
I,Verdana,17,b,19
J,Verdana,17,b,19
K,Verdana,17,b,26
L,Verdana,17,b,22
M,Verdana,17,b,32
N,Verdana,17,b,29
O,Verdana,17,b,29
P,Verdana,17,b,25
Q,Verdana,17,b,29
R,Verdana,17,b,27
S,Verdana,17,b,24
T,Verdana,17,b,23
U,Verdana,17,b,28
V,Verdana,17,b,26
W,Verdana,17,b,38
X,Verdana,17,b,26
Y,Verdana,17,b,25
Z,Verdana,17,b,24
[,Verdana,17,b,18
\,Verdana,17,b,23
],Verdana,17,b,18
^,Verdana,17,b,29
_,Verdana,17,b,24
`,Verdana,17,b,24
a,Verdana,17,b,23
b,Verdana,17,b,24
c,Verdana,17,b,20
d,Verdana,17,b,24
e,Verdana,17,b,23
f,Verdana,17,b,14
g,Verdana,17,b,24
h,Verdana,17,b,24
i,Verdana,17,b,12
j,Verdana,17,b,14
k,Verdana,17,b,23
l,Verdana,17,b,12
m,Verdana,17,b,36
n,Verdana,17,b,24
o,Verdana,17,b,23
p,Verdana,17,b,24
q,Verdana,17,b,24
r,Verdana,17,b,17
s,Verdana,17,b,20
t,Verdana,17,b,15
u,Verdana,17,b,24
v,Verdana,17,b,22
w,Verdana,17,b,33
x,Verdana,17,b,23
y,Verdana,17,b,22
z,Verdana,17,b,20
{,Verdana,17,b,24
|,Verdana,17,b,18
},Verdana,17,b,24
~,Verdana,17,b,29
 ,Verdana,17,i,12
!,Verdana,17,i,13
"""",Verdana,17,i,18
#,Verdana,17,i,28
$,Verdana,17,i,22
%,Verdana,17,i,37
&,Verdana,17,i,25
',Verdana,17,i,11
(,Verdana,17,i,17
),Verdana,17,i,17
*,Verdana,17,i,22
+,Verdana,17,i,28
",",Verdana,17,i,14
-,Verdana,17,i,15
.,Verdana,17,i,12
/,Verdana,17,i,22
0,Verdana,17,i,22
1,Verdana,17,i,22
2,Verdana,17,i,22
3,Verdana,17,i,22
4,Verdana,17,i,22
5,Verdana,17,i,23
6,Verdana,17,i,22
7,Verdana,17,i,24
8,Verdana,17,i,22
9,Verdana,17,i,22
:,Verdana,17,i,15
;,Verdana,17,i,15
<,Verdana,17,i,28
=,Verdana,17,i,28
>,Verdana,17,i,28
?,Verdana,17,i,20
@,Verdana,17,i,34
A,Verdana,17,i,25
B,Verdana,17,i,23
C,Verdana,17,i,26
D,Verdana,17,i,26
E,Verdana,17,i,24
F,Verdana,17,i,24
G,Verdana,17,i,27
H,Verdana,17,i,27
I,Verdana,17,i,16
J,Verdana,17,i,18
K,Verdana,17,i,27
L,Verdana,17,i,19
M,Verdana,17,i,30
N,Verdana,17,i,26
O,Verdana,17,i,27
P,Verdana,17,i,22
Q,Verdana,17,i,27
R,Verdana,17,i,24
S,Verdana,17,i,23
T,Verdana,17,i,25
U,Verdana,17,i,26
V,Verdana,17,i,26
W,Verdana,17,i,36
X,Verdana,17,i,27
Y,Verdana,17,i,25
Z,Verdana,17,i,25
[,Verdana,17,i,17
\,Verdana,17,i,15
],Verdana,17,i,17
^,Verdana,17,i,28
_,Verdana,17,i,26
`,Verdana,17,i,22
a,Verdana,17,i,20
b,Verdana,17,i,21
c,Verdana,17,i,19
d,Verdana,17,i,22
e,Verdana,17,i,20
f,Verdana,17,i,17
g,Verdana,17,i,21
h,Verdana,17,i,22
i,Verdana,17,i,10
j,Verdana,17,i,18
k,Verdana,17,i,22
l,Verdana,17,i,10
m,Verdana,17,i,33
n,Verdana,17,i,22
o,Verdana,17,i,21
p,Verdana,17,i,22
q,Verdana,17,i,21
r,Verdana,17,i,18
s,Verdana,17,i,18
t,Verdana,17,i,15
u,Verdana,17,i,22
v,Verdana,17,i,21
w,Verdana,17,i,29
x,Verdana,17,i,24
y,Verdana,17,i,21
z,Verdana,17,i,20
